Id,Probability
17084,0.008818972
17085,0.077427082
17086,0.029321571
17087,0.016086336
17088,0.054213431
17089,0.042081326
17090,0.006609182
17091,0.066768949
17092,0.011830637
17093,0.210198932
17094,0.045652012
17095,0.019431527
17096,0.016813892
17097,0.398843822
17098,0.031637563
17099,0.039240157
17100,0.1637468
17101,0.013415609
17102,0.042627575
17103,0.011591471
17104,0.125480179
17105,0.105287241
17106,0.00432584
17107,0.011992669
17108,0.026356369
17109,0.015222877
17110,0.008196733
17111,0.113486448
17112,0.022165032
17113,0.019647343
17114,0.002150279
17115,0.028986629
17116,0.040468301
17117,0.007936783
17118,0.034216709
17119,0.012133785
17120,0.020708548
17121,0.035000916
17122,0.546674343
17123,0.005374122
17124,0.167671702
17125,0.072326522
17126,0.008477548
17127,0.01819382
17128,0.016715231
17129,0.00538799
17130,0.006267946
17131,0.011136
17132,0.010113276
17133,0.019946529
17134,0.031140653
17135,0.025805281
17136,0.077252898
17137,0.04480114
17138,0.01364416
17139,0.007043624
17140,0.012743166
17141,0.062552337
17142,0.380365934
17143,0.009921366
17144,0.121602135
17145,0.017646676
17146,0.020094691
17147,0.009733834
17148,0.055875542
17149,0.009044914
17150,0.030807212
17151,0.012735968
17152,0.021712885
17153,0.04536337
17154,0.016552095
17155,0.040444507
17156,0.110089423
17157,0.046674728
17158,0.0195706
17159,0.013252998
17160,0.085314042
17161,0.006308745
17162,0.047612018
17163,0.067809761
17164,0.091821431
17165,0.061625839
17166,0.01335037
17167,0.046072614
17168,0.014633438
17169,0.047538486
17170,0.034629733
17171,0.01224303
17172,0.323417657
17173,0.012085888
17174,0.646926229
17175,0.011150074
17176,0.193372207
17177,0.019119344
17178,0.009550358
17179,0.037072458
17180,0.015588195
17181,0.294458867
17182,0.024019487
17183,0.039656378
17184,0.014925212
17185,0.032173056
17186,0.017257167
17187,0.062547053
17188,0.018099273
17189,0.025852709
17190,0.007222298
17191,0.140652417
17192,0.012714401
17193,0.014904577
17194,0.012606504
17195,0.023419222
17196,0.032513213
17197,0.021477953
17198,0.024099108
17199,0.099827352
17200,0.026269661
17201,0.021602097
17202,0.237562282
17203,0.628954135
17204,0.018848169
17205,0.017595096
17206,0.023805165
17207,0.066014336
17208,0.004772537
17209,0.054192711
17210,0.414296583
17211,0.07079326
17212,0.016444213
17213,0.064176849
17214,0.009090534
17215,0.019074554
17216,0.018244519
17217,0.008489893
17218,0.06150766
17219,0.21908341
17220,0.007520758
17221,0.060840385
17222,0.48145077
17223,0.015023393
17224,0.016699939
17225,0.018050854
17226,0.058103913
17227,0.015164576
17228,0.00846436
17229,0.067026627
17230,0.042984071
17231,0.085702522
17232,0.072330395
17233,0.124014631
17234,0.006211308
17235,0.022073902
17236,0.067168978
17237,0.029674615
17238,0.008272453
17239,0.002559884
17240,0.034450061
17241,0.071560217
17242,0.315799584
17243,0.048186202
17244,0.04203743
17245,0.039405385
17246,0.013834578
17247,0.014658551
17248,0.033221182
17249,0.021582562
17250,0.090275489
17251,0.014084642
17252,0.016208425
17253,0.013191182
17254,0.041673921
17255,0.015538183
17256,0.155296754
17257,0.020553116
17258,0.00411158
17259,0.006780651
17260,0.076153776
17261,0.362918797
17262,0.019288459
17263,0.086883391
17264,0.04556378
17265,0.465696718
17266,0.009618708
17267,0.041813471
17268,0.354387822
17269,0.009270192
17270,0.01644807
17271,0.012268526
17272,0.041855205
17273,0.072875479
17274,0.023104013
17275,0.041827406
17276,0.026622492
17277,0.124636768
17278,0.09186196
17279,0.010094151
17280,0.113090499
17281,0.065252216
17282,0.015085222
17283,0.005745496
17284,0.009199762
17285,0.014535201
17286,0.075714586
17287,0.007085473
17288,0.088967455
17289,0.077161359
17290,0.023881566
17291,0.015209828
17292,0.015477517
17293,0.208261635
17294,0.029257622
17295,0.04391465
17296,0.044248579
17297,0.078810653
17298,0.015414416
17299,0.024420226
17300,0.053026166
17301,0.013081717
17302,0.518784763
17303,0.057350095
17304,0.004995834
17305,0.008392348
17306,0.020928338
17307,0.010032995
17308,0.025724136
17309,0.011403709
17310,0.015253271
17311,0.016524595
17312,0.104294685
17313,0.009647243
17314,0.105027779
17315,0.050881343
17316,0.032793656
17317,0.260462207
17318,0.032399959
17319,0.161787399
17320,0.101130876
17321,0.059271942
17322,0.267128487
17323,0.013801092
17324,0.54001732
17325,0.1314635
17326,0.410572131
17327,0.003044541
17328,0.014120068
17329,0.003810757
17330,0.008474675
17331,0.006403805
17332,0.326004836
17333,0.043560231
17334,0.004705364
17335,0.028704034
17336,0.021726731
17337,0.017442879
17338,0.010788159
17339,0.05835713
17340,0.079650893
17341,0.05176573
17342,0.092479627
17343,0.049525921
17344,0.070174187
17345,0.00697082
17346,0.007054564
17347,0.193310653
17348,0.287851604
17349,0.007600197
17350,0.097206951
17351,0.007646235
17352,0.002554261
17353,0.018101359
17354,0.011759952
17355,0.011748352
17356,0.02794145
17357,0.015677999
17358,0.004217948
17359,0.066237857
17360,0.010027783
17361,0.204180085
17362,0.018153846
17363,0.078524845
17364,0.143324139
17365,0.044050253
17366,0.059799533
17367,0.025899983
17368,0.074810053
17369,0.026131293
17370,0.033260571
17371,0.035424132
17372,0.014262165
17373,0.005160713
17374,0.022601248
17375,0.002568559
17376,0.028473065
17377,0.030366064
17378,0.636056693
17379,0.345145708
17380,0.026072213
17381,0.001534754
17382,0.013471758
17383,0.048754136
17384,0.239200931
17385,0.684649388
17386,0.034663665
17387,0.029936325
17388,0.02038193
17389,0.003679342
17390,0.121892938
17391,0.019495509
17392,0.009990544
17393,0.013399724
17394,0.162357567
17395,0.007061541
17396,0.020288047
17397,0.015611563
17398,0.111411334
17399,0.004272313
17400,0.036257623
17401,0.030352671
17402,0.006175932
17403,0.003285773
17404,0.004575094
17405,0.014980417
17406,0.024001411
17407,0.010286988
17408,0.034957772
17409,0.059802933
17410,0.00913997
17411,0.012259022
17412,0.013050671
17413,0.065490611
17414,0.034350336
17415,0.012066787
17416,0.070042129
17417,0.271920471
17418,0.021818286
17419,0.02028165
17420,0.008564916
17421,0.016782869
17422,0.016435826
17423,0.013507583
17424,0.012399235
17425,0.019007022
17426,0.595961218
17427,0.031704907
17428,0.008047825
17429,0.010601732
17430,0.021992102
17431,0.007008628
17432,0.005012748
17433,0.431610297
17434,0.008969761
17435,0.006781089
17436,0.073316456
17437,0.046210742
17438,0.030447848
17439,0.039472932
17440,0.110069
17441,0.054163443
17442,0.019454848
17443,0.018006155
17444,0.027227592
17445,0.049796815
17446,0.331663967
17447,0.068779919
17448,0.100841129
17449,0.048423208
17450,0.01556645
17451,0.036808906
17452,0.080943206
17453,0.00462702
17454,0.071539176
17455,0.03447845
17456,0.013859633
17457,0.003714335
17458,0.007641117
17459,0.051326975
17460,0.011838234
17461,0.095748842
17462,0.006410048
17463,0.063969453
17464,0.035025277
17465,0.220192648
17466,0.020531133
17467,0.017765598
17468,0.084236651
17469,0.003302903
17470,0.08055477
17471,0.007588696
17472,0.009740708
17473,0.023733431
17474,0.018696246
17475,0.010986016
17476,0.060111716
17477,0.017841115
17478,0.12698621
17479,0.011604972
17480,0.005325371
17481,0.019348192
17482,0.026482758
17483,0.03724458
17484,0.005039026
17485,0.01238768
17486,0.283252777
17487,0.002586433
17488,0.00603228
17489,0.038275821
17490,0.077994048
17491,0.02231151
17492,0.014771036
17493,0.014897919
17494,0.050710322
17495,0.01506053
17496,0.031745193
17497,0.083958898
17498,0.007696587
17499,0.016048593
17500,0.068724887
17501,0.014063799
17502,0.285035631
17503,0.018389296
17504,0.01069436
17505,0.026208878
17506,0.034539921
17507,0.086638181
17508,0.013791992
17509,0.052866364
17510,0.03358197
17511,0.027622741
17512,0.072601807
17513,0.013083186
17514,0.032681567
17515,0.009172874
17516,0.128320324
17517,0.008674994
17518,0.006289311
17519,0.01671518
17520,0.073373517
17521,0.018650178
17522,0.009394542
17523,0.013794201
17524,0.008794596
17525,0.005514256
17526,0.019073611
17527,0.004840884
17528,0.011244626
17529,0.088062765
17530,0.028005175
17531,0.026579322
17532,0.04215368
17533,0.0108123
17534,0.021122621
17535,0.08310779
17536,0.016424945
17537,0.003141165
17538,0.007578025
17539,0.023246799
17540,0.066632129
17541,0.017903727
17542,0.04173668
17543,0.081410251
17544,0.656973439
17545,0.013922236
17546,0.05353778
17547,0.22628815
17548,0.043439589
17549,0.116518224
17550,0.2278111
17551,0.139945263
17552,0.002995511
17553,0.016183469
17554,0.048073955
17555,0.026632575
17556,0.033433304
17557,0.221605224
17558,0.009309436
17559,0.006821642
17560,0.007613899
17561,0.008088762
17562,0.006877203
17563,0.012546237
17564,0.062756746
17565,0.01051457
17566,0.105998633
17567,0.043642089
17568,0.008761587
17569,0.072042799
17570,0.009707909
17571,0.024981264
17572,0.045219309
17573,0.084334717
17574,0.0307674
17575,0.00536074
17576,0.017164654
17577,0.070275671
17578,0.048000706
17579,0.056108188
17580,0.006542075
17581,0.02477568
17582,0.222205944
17583,0.157563184
17584,0.020572605
17585,0.024298414
17586,0.098749371
17587,0.126387242
17588,0.018656445
17589,0.014810434
17590,0.565716778
17591,0.010931348
17592,0.064890768
17593,0.076324322
17594,0.042631279
17595,0.015786875
17596,0.170899631
17597,0.016014864
17598,0.022116737
17599,0.000584156
17600,0.043293213
17601,0.008423292
17602,0.039383564
17603,0.016268278
17604,0.094748545
17605,0.053885574
17606,0.141042215
17607,0.005076163
17608,0.032640413
17609,0.071141514
17610,0.014844721
17611,0.043624829
17612,0.227652602
17613,0.123759967
17614,0.070499675
17615,0.029767825
17616,0.2006763
17617,0.048548561
17618,0.006849051
17619,0.00814617
17620,0.046666503
17621,0.03479267
17622,0.015747898
17623,0.016505848
17624,0.139659536
17625,0.023593881
17626,0.012708859
17627,0.035000618
17628,0.016117921
17629,0.124685356
17630,0.064280863
17631,0.164294306
17632,0.013369983
17633,0.374205973
17634,0.11328305
17635,0.138391385
17636,0.016021209
17637,0.405815142
17638,0.001487535
17639,0.011834639
17640,0.01594362
17641,0.074825781
17642,0.023068499
17643,0.074105254
17644,0.015310338
17645,0.014173708
17646,0.03470949
17647,0.01439025
17648,0.008705794
17649,0.389585274
17650,0.09501133
17651,0.032312657
17652,0.030297813
17653,0.020469987
17654,0.014838687
17655,0.086263404
17656,0.28886882
17657,0.009808869
17658,0.502766971
17659,0.18516466
17660,0.176668406
17661,0.043643918
17662,0.019268042
17663,0.010996854
17664,0.025113428
17665,0.194694795
17666,0.009684109
17667,0.011713078
17668,0.009902049
17669,0.050269537
17670,0.007142893
17671,0.010360507
17672,0.01214495
17673,0.029050618
17674,0.026661641
17675,0.586632685
17676,0.101762935
17677,0.014951398
17678,0.012535809
17679,0.022910889
17680,0.023073861
17681,0.073961336
17682,0.017741368
17683,0.016196998
17684,0.004824728
17685,0.004256251
17686,0.011738628
17687,0.012118272
17688,0.015855705
17689,0.025871295
17690,0.082670435
17691,0.003350194
17692,0.00656807
17693,0.008609863
17694,0.009136689
17695,0.006779557
17696,0.037773657
17697,0.077826133
17698,0.028552683
17699,0.10720465
17700,0.007467072
17701,0.062271292
17702,0.024222077
17703,0.013046854
17704,0.016837972
17705,0.006695016
17706,0.005659279
17707,0.00719118
17708,0.018193903
17709,0.033996649
17710,0.022958451
17711,0.018997207
17712,0.492842871
17713,0.061190895
17714,0.014013206
17715,0.099648581
17716,0.003326485
17717,0.027329669
17718,0.014240467
17719,0.24205002
17720,0.005491328
17721,0.073035987
17722,0.007137693
17723,0.010435932
17724,0.012716477
17725,0.007813351
17726,0.063523724
17727,0.043073779
17728,0.081193478
17729,0.144338184
17730,0.00599707
17731,0.181111447
17732,0.005856122
17733,0.006544817
17734,0.004133941
17735,0.021442946
17736,0.015726944
17737,0.003768094
17738,0.018176145
17739,0.105211569
17740,0.412410151
17741,0.003911673
17742,0.022436385
17743,0.579814497
17744,0.00938231
17745,0.063642996
17746,0.024542214
17747,0.017376091
17748,0.013423601
17749,0.077208671
17750,0.016228003
17751,0.007318564
17752,0.026139035
17753,0.06252036
17754,0.006265275
17755,0.016724544
17756,0.186300942
17757,0.051101112
17758,0.085124228
17759,0.015107997
17760,0.004066075
17761,0.027826417
17762,0.005959392
17763,0.022708183
17764,0.026155879
17765,0.00745447
17766,0.123856447
17767,0.048215317
17768,0.001712083
17769,0.009782815
17770,0.154068743
17771,0.018639748
17772,0.037965891
17773,0.013755248
17774,0.130453683
17775,0.011404251
17776,0.024093633
17777,0.007666945
17778,0.001373628
17779,0.016556495
17780,0.160663687
17781,0.008831771
17782,0.091302706
17783,0.028765326
17784,0.081241393
17785,0.056751421
17786,0.296577795
17787,0.025179919
17788,0.010596108
17789,0.012112336
17790,0.013690568
17791,0.019224447
17792,0
17793,0.015302762
17794,0.017199995
17795,0.267642898
17796,0.27468052
17797,0.018998881
17798,0.010813606
17799,0.027210731
17800,0.035201484
17801,0.031415904
17802,0.023213214
17803,0.037839694
17804,0.007589001
17805,0.03236697
17806,0.035019783
17807,0.440047655
17808,0.010992207
17809,0.013651586
17810,0.028248566
17811,0.015549204
17812,0.021986632
17813,0.01051337
17814,0.010710882
17815,0.01642704
17816,0.013281032
17817,0.014363446
17818,0.052516903
17819,0.016563476
17820,0.005192932
17821,0.016911441
17822,0.004342867
17823,0.015721695
17824,0.006989951
17825,0.011463004
17826,0.169096592
17827,0.014322823
17828,0.138697543
17829,0.087841946
17830,0.086015389
17831,0.014271624
17832,0.015123541
17833,0.070706367
17834,0.011420128
17835,0.026129088
17836,0.051887662
17837,0.004669199
17838,0.117132374
17839,0.128320889
17840,0.045694585
17841,0.049133978
17842,0.013502017
17843,0.007136647
17844,0.01897617
17845,0.156889201
17846,0.016845361
17847,0.262360554
17848,0.008408147
17849,0.041306463
17850,0.015417778
17851,0.089401418
17852,0.014274256
17853,0.009144818
17854,0.009193904
17855,0.036169481
17856,0.025137323
17857,0.010382622
17858,0.002395115
17859,0.00834636
17860,0.005655316
17861,0.017948026
17862,0.004447346
17863,0.044869795
17864,0.128811823
17865,0.024983891
17866,0.009477338
17867,0.01469074
17868,0
17869,0.064120238
17870,0.005186607
17871,0.102890244
17872,0.031107021
17873,0.025900625
17874,0.021313568
17875,0.040685797
17876,0.010812013
17877,0.024955486
17878,0.08707934
17879,0.205118367
17880,0.009697588
17881,0.010958057
17882,0.009762638
17883,0.009292553
17884,0.324924017
17885,0.027142786
17886,0.037722662
17887,0.012180158
17888,0.050743984
17889,0.008513764
17890,0.007426926
17891,0.004266625
17892,0.071290055
17893,0.020752633
17894,0.049946282
17895,0.010032023
17896,0.047491922
17897,0.016556678
17898,0.165503599
17899,0.01175512
17900,0.072282979
17901,0.128008758
17902,0.579848076
17903,0.068066676
17904,0.016922344
17905,0.009965781
17906,0.11679939
17907,0.062735003
17908,0.019923087
17909,0.01728829
17910,0.001592203
17911,0.050394177
17912,0.011111285
17913,0.010455999
17914,0.013404769
17915,0.066890747
17916,0.094257211
17917,0.046438034
17918,0.008657592
17919,0.155151326
17920,0.160512054
17921,0.03492064
17922,0.083153629
17923,0.005819336
17924,0.009179293
17925,0.014570937
17926,0.372311183
17927,0.098708018
17928,0.018059919
17929,0.489606621
17930,0.02106611
17931,0.03461837
17932,0.08289742
17933,0.005770782
17934,0.001844984
17935,0.015067831
17936,0.221852149
17937,0.018028588
17938,0.005520812
17939,0.0020356
17940,0.005727307
17941,0.020145267
17942,0.00417809
17943,0.008353439
17944,0.023267597
17945,0.015453897
17946,0.052028051
17947,0.182765109
17948,0.049608225
17949,0.009805519
17950,0.087526417
17951,0.015473932
17952,0.00566113
17953,0.65333973
17954,0.154632377
17955,0.017922914
17956,0.01170397
17957,0.015374571
17958,0.100846239
17959,0.031349054
17960,0.01576471
17961,0.00778876
17962,0.202231858
17963,0.012057597
17964,0.06314632
17965,0.262070618
17966,0.062542789
17967,0.068355991
17968,0.449902785
17969,0.018635368
17970,0.01162266
17971,0.239636614
17972,0.035274197
17973,0.056449765
17974,0.013481427
17975,0.046561405
17976,0.016528112
17977,0.007465763
17978,0.227748576
17979,0.018962533
17980,0.02019207
17981,0.55318109
17982,0.004309213
17983,0.050523154
17984,0.024829564
17985,0.002635406
17986,0.022929729
17987,0.058048948
17988,0.005262839
17989,0.005311488
17990,0.109195048
17991,0.037861729
17992,0.111214483
17993,0.006981068
17994,0.022512447
17995,0.0285192
17996,0.047100417
17997,0.009631172
17998,0.061079464
17999,0.059670951
18000,0.0158213
18001,0.026570283
18002,0.006104947
18003,0.002238289
18004,0.083631215
18005,0.055226004
18006,0.007224972
18007,0.147932781
18008,0.067326187
18009,0.020910416
18010,0.011649585
18011,0.014531622
18012,0.381565808
18013,0.011170325
18014,0.048087509
18015,0.008986875
18016,0.290653622
18017,0.037167398
18018,0.011265703
18019,0.012495753
18020,0.24062437
18021,0.011654008
18022,0.010672142
18023,0.009650503
18024,0.068267188
18025,0.117846113
18026,0.084804121
18027,0.004156598
18028,0.065743138
18029,0.215517915
18030,0.031107785
18031,0.016801685
18032,0.045411255
18033,0.49366147
18034,0.021858946
18035,0.07786581
18036,0.021737539
18037,0.02927285
18038,0.037014037
18039,0.007689473
18040,0.012947006
18041,0.017061553
18042,0.019386879
18043,0.009283255
18044,0.031944866
18045,0.009185711
18046,0.051722711
18047,0.01162127
18048,0.020884858
18049,0.019411948
18050,0.099617376
18051,0.028194761
18052,0.045222549
18053,0.087440681
18054,0.041258034
18055,0.331052718
18056,0.042325791
18057,0.002423625
18058,0.032938165
18059,0.011432872
18060,0.051395564
18061,0.04117813
18062,0.033134252
18063,0.004871848
18064,0.034235189
18065,0.044469439
18066,0.088808874
18067,0.132824225
18068,0.017453876
18069,0.004696872
18070,0.030585065
18071,0.037349233
18072,0.131574359
18073,0.025429075
18074,0.013269013
18075,0.025061536
18076,0.014084348
18077,0.011923593
18078,0.031019718
18079,0.0071292
18080,0.082813026
18081,0.27604325
18082,0.005832868
18083,0.030061429
18084,0.003715501
18085,0.005028872
18086,0.265504195
18087,0.024624033
18088,0.04351563
18089,0.002274798
18090,0.083565801
18091,0.026598599
18092,0.139650416
18093,0.098704703
18094,0.05127406
18095,0.006700408
18096,0.138761194
18097,0.064553513
18098,0.009819411
18099,0.074208491
18100,0.063982305
18101,0.011735029
18102,0.063867716
18103,0.018166503
18104,0.035871853
18105,0.079193689
18106,0.03654316
18107,0.004349365
18108,0.005869952
18109,0.019290918
18110,0.047038863
18111,0.014159106
18112,0.026605905
18113,0.02252911
18114,0.011612764
18115,0.018046378
18116,0.008720403
18117,0.062169967
18118,0.011779316
18119,0.030976127
18120,0.106559474
18121,0.030162698
18122,0.059803593
18123,0.008645342
18124,0.005242839
18125,0.004192596
18126,0.175804451
18127,0.005886842
18128,0.014514992
18129,0.020456661
18130,0.038674948
18131,0.148383018
18132,0.079971143
18133,0.01245347
18134,0.005937881
18135,0.07846409
18136,0.006672718
18137,0.009922614
18138,0.015249999
18139,0.005711863
18140,0.028989194
18141,0.052894479
18142,0.115274788
18143,0.053499566
18144,0.019702339
18145,0.096854976
18146,0.031160311
18147,0.021252836
18148,0.034238448
18149,0.033873992
18150,0.018581928
18151,0.013712589
18152,0.049067033
18153,0.004947347
18154,0.025816563
18155,0.008052131
18156,0.269968277
18157,0.032431238
18158,0.010992732
18159,0.05269056
18160,0.023784476
18161,0.033084666
18162,0.022020549
18163,0.036026899
18164,0.023382951
18165,0.00157131
18166,0.007230919
18167,0.088070069
18168,0.027840784
18169,0.004026607
18170,0.013671961
18171,0.035221299
18172,0.010547476
18173,0.009260558
18174,0.098308949
18175,0.031967536
18176,0.014768986
18177,0.022620267
18178,0.046467101
18179,0.074605901
18180,0.005613398
18181,0.014398094
18182,0.002601632
18183,0.351891534
18184,0.008826699
18185,0.078299459
18186,0.134190426
18187,0.003020975
18188,0.018803293
18189,0.034382833
18190,0.118532566
18191,0.03267533
18192,0.020987268
18193,0.033378679
18194,0.112150677
18195,0.051607422
18196,0.072669269
18197,0.029524485
18198,0.003133669
18199,0.013825918
18200,0.062267498
18201,0.126271003
18202,0.013035998
18203,0.036762398
18204,0.002927349
18205,0.084480486
18206,0.194937221
18207,0.006714962
18208,0.005133305
18209,0.287495443
18210,0.022202754
18211,0.125876151
18212,0.013359044
18213,0.003352874
18214,0.017150533
18215,0.007492893
18216,0.007371756
18217,0.01548568
18218,0.016581958
18219,0.055957671
18220,0.018028178
18221,0.750887984
18222,0.180119642
18223,0.021860361
18224,0.006029281
18225,0.014300347
18226,0.057535888
18227,0.229740828
18228,0.016527513
18229,0.021759168
18230,0.023340107
18231,0.016003195
18232,0.012298446
18233,0.026291546
18234,0.012617548
18235,0.481299243
18236,0.027584783
18237,0.146445047
18238,0.00871222
18239,0.01158473
18240,0.060988398
18241,0.011072215
18242,0.035376133
18243,0.028819185
18244,0.06211114
18245,0.007750753
18246,0.012557505
18247,0.020501791
18248,0.004791501
18249,0.015651738
18250,0.057882325
18251,0.006768512
18252,0.009140711
18253,0.003724216
18254,0.048309838
18255,0.027497557
18256,0.044385381
18257,0.181508879
18258,0.021880479
18259,0.006407225
18260,0.490848811
18261,0.008649219
18262,0.016749832
18263,0.050998877
18264,0.03723732
18265,0.019686482
18266,0.414108948
18267,0.039828125
18268,0.251391363
18269,0.01373993
18270,0.04046257
18271,0.143675713
18272,0.122532554
18273,0.056756001
18274,0.010581697
18275,0.007434278
18276,0.005387681
18277,0.043107816
18278,0.096474724
18279,0.176135352
18280,0.014742246
18281,0.019636788
18282,0.113217268
18283,0.041472852
18284,0.012303646
18285,0.009687938
18286,0.011670805
18287,0.015119409
18288,0.020122285
18289,0.020175176
18290,0.060591261
18291,0.011869488
18292,0.04392966
18293,0.047666224
18294,0.285234626
18295,0.173709602
18296,0.008460367
18297,0.004854216
18298,0.049050869
18299,0.016416331
18300,0.014612696
18301,0.005392057
18302,0.009122925
18303,0.039622954
18304,0.036529815
18305,0.013169138
18306,0.029473583
18307,0.053793758
18308,0.017802287
18309,0.016845338
18310,0.026348821
18311,0.095530878
18312,0.012081333
18313,0.049115671
18314,0.462802062
18315,0.152226539
18316,0.007630519
18317,0.004001526
18318,0.015754496
18319,0.144149494
18320,0.036615768
18321,0.056754186
18322,0.159061157
18323,0.030601834
18324,0.049532835
18325,0.040716891
18326,0.015073699
18327,0.017301049
18328,0.00893998
18329,0.245771276
18330,0.030681726
18331,0.04127878
18332,0.013093976
18333,0.087032142
18334,0.104310693
18335,0.056316971
18336,0.017813122
18337,0.143078076
18338,0.002247603
18339,0.073867117
18340,0.091378073
18341,0.09127333
18342,0.091345006
18343,0.033268255
18344,0.146086004
18345,0.262197565
18346,0.014869573
18347,0.098011404
18348,0.099297406
18349,0.109969889
18350,0.057343098
18351,0.091220624
18352,0.018358995
18353,0.028497943
18354,0.034771783
18355,0.007616791
18356,0.011401619
18357,0.034880289
18358,0.00903967
18359,0.194432283
18360,0.056512112
18361,0.104742675
18362,0.009066959
18363,0.004287377
18364,0.032621502
18365,0.026118675
18366,0.010636715
18367,0.192810175
18368,0.002800334
18369,0.034814789
18370,0.075258069
18371,0.088416887
18372,0.070653617
18373,0.020969268
18374,0.079854522
18375,0.031856416
18376,0.018426295
18377,0.102054308
18378,0.077125571
18379,0.053881166
18380,0.009144534
18381,0.018536473
18382,0.012937148
18383,0.003429304
18384,0.043956271
18385,0.048386026
18386,0.033942649
18387,0.015162927
18388,0.045919954
18389,0.028033857
18390,0.09027715
18391,0.018754631
18392,0.020797867
18393,0.095742617
18394,0.064174943
18395,0.004618607
18396,0.004989133
18397,0.015080445
18398,0.015953486
18399,0.013431208
18400,0.033407973
18401,0.01280624
18402,0.148094914
18403,0.052039511
18404,0.074490049
18405,0.071065525
18406,0.021534416
18407,0.011867932
18408,0.012814352
18409,0.011269361
18410,0.015494645
18411,0.038721091
18412,0.020708298
18413,0.012379113
18414,0.093682521
18415,0.040587012
18416,0.011988996
18417,0.005185086
18418,0.226813076
18419,0.003794371
18420,0.01039533
18421,0.157051713
18422,0.039000959
18423,0.478595443
18424,0.027414703
18425,0.01338693
18426,0.014805107
18427,0.025042721
18428,0.03678878
18429,0.066495927
18430,0.017348899
18431,0.025455007
18432,0.435465249
18433,0.005881461
18434,0.027411698
18435,0.021461973
18436,0.015360983
18437,0.030503735
18438,0.494090233
18439,0.018205512
18440,0.118466642
18441,0.044682481
18442,0.059020261
18443,0.024103895
18444,0.010725758
18445,0.012598238
18446,0.017601694
18447,0.02159025
18448,0.133867257
18449,0.021250696
18450,0.321347454
18451,0.040328688
18452,0.078216026
18453,0.236765312
18454,0.058602984
18455,0.034893994
18456,0.43929434
18457,0.030268094
18458,0.3211072
18459,0.003561719
18460,0.031544824
18461,0.016128789
18462,0.058855963
18463,0.022573056
18464,0.014575507
18465,0.030492493
18466,0.004488624
18467,0.024311127
18468,0.007341962
18469,0.098951791
18470,0.009095613
18471,0.294786857
18472,0.035695669
18473,0.013422814
18474,0.012272612
18475,0.261514976
18476,0.042581111
18477,0.020655794
18478,0.052898462
18479,0.010608152
18480,0.091264926
18481,0.02877776
18482,0.062354124
18483,0.004729476
18484,0.00728353
18485,0.287492244
18486,0.025292674
18487,0.054950723
18488,0.031793388
18489,0.013133021
18490,0.006967902
18491,0.488738475
18492,0.001105656
18493,0.493563568
18494,0.00739104
18495,0.015180868
18496,0.419834489
18497,0.039802359
18498,0.029081391
18499,0.024849324
18500,0.239213037
18501,0.013563533
18502,0.011284856
18503,0.015233543
18504,0.159986742
18505,0.009233658
18506,0.012008459
18507,0.015391351
18508,0.03001323
18509,0.010096164
18510,0.007797925
18511,0.006066925
18512,0.008301858
18513,0.074682205
18514,0.017381017
18515,0.007332943
18516,0.025842154
18517,0.059154448
18518,0.070982026
18519,0.10316143
18520,0.102607952
18521,0.025040323
18522,0.042967961
18523,0.007546588
18524,0.090852975
18525,0.01404778
18526,0.148687528
18527,0.005112865
18528,0.169956854
18529,0.012430977
18530,0.031696907
18531,0.009979253
18532,0.054635094
18533,0.008176157
18534,0.006004815
18535,0.030626816
18536,0.034700843
18537,0.027297835
18538,0.054231099
18539,0.227619832
18540,0.027904467
18541,0.005039161
18542,0.024726637
18543,0.01876979
18544,0.00867879
18545,0.016828065
18546,0.033951709
18547,0.018535054
18548,0.425187267
18549,0.132426962
18550,0.196431923
18551,0.031872716
18552,0.042432757
18553,0.02151287
18554,0.01015978
18555,0.012021052
18556,0.417996828
18557,0.058466111
18558,0
18559,0.008676475
18560,0.00772348
18561,0.13399869
18562,0.114344717
18563,0.024602571
18564,0.539803641
18565,0.04229133
18566,0.034202372
18567,0.035447281
18568,0.107491647
18569,0.029062602
18570,0.332088664
18571,0.015267444
18572,0.040079992
18573,0.04102359
18574,0.082506719
18575,0.069934552
18576,0.054828722
18577,0.015483094
18578,0.016120981
18579,0.019180218
18580,0.190278977
18581,0.045473254
18582,0.225087999
18583,0.051046462
18584,0.011140345
18585,0.010401836
18586,0.009296676
18587,0.161109871
18588,0.336287104
18589,0.005785177
18590,0.111066554
18591,0.002674468
18592,0.012997823
18593,0.124596594
18594,0.04126579
18595,0.255932258
18596,0.301534149
18597,0.029421727
18598,0.003044541
18599,0.004198473
18600,0.079759878
18601,0.014338765
18602,0.047467294
18603,0.099633611
18604,0.170648243
18605,0.006688524
18606,0.019392134
18607,0.020285442
18608,0.035155374
18609,0.008738648
18610,0.041831304
18611,0.156961684
18612,0.042509365
18613,0.302751829
18614,0.01158127
18615,0.058559526
18616,0.289656833
18617,0.009415764
18618,0.018356682
18619,0.009918436
18620,0.249494775
18621,0.004467329
18622,0.122881405
18623,0.17806633
18624,0.236633648
18625,0.050598796
18626,0.050988537
18627,0.031849883
18628,0.018397391
18629,0.02285361
18630,0.015492465
18631,0.509384944
18632,0.007070807
18633,0.008902174
18634,0.007585968
18635,0.046433337
18636,0.041212593
18637,0.020331222
18638,0.043846615
18639,0.004177829
